76	ISA	72		<!-- StatusForReinspection	ISA	StatusOfTerm -->
77	Neo4j_Id	77
77	Logicalname	StatusApproved
77	LABEL	Common
77	LABEL	Generic
77	LABEL	S_Class
77	LABEL	Type_Individual
77	ISA	72		<!-- StatusApproved	ISA	StatusOfTerm -->
78	Neo4j_Id	78
78	Logicalname	StatusTermAccepted
78	LABEL	Common
78	LABEL	Generic
78	LABEL	S_Class
78	LABEL	Type_Individual
78	ISA	72		<!-- StatusTermAccepted	ISA	StatusOfTerm -->
79	Neo4j_Id	79
79	Logicalname	StatusTermNotAccepted
79	LABEL	Common
79	LABEL	Generic
79	LABEL	S_Class
79	LABEL	Type_Individual
79	ISA	72		<!-- StatusTermNotAccepted	ISA	StatusOfTerm -->
80	Neo4j_Id	80
80	Logicalname	Source
80	LABEL	Common
80	LABEL	Generic
80	LABEL	S_Class
80	LABEL	Type_Individual
80	INSTANCEOF	32		<!-- Source	INSTANCEOF	ThesaurusNotionType -->
80	ISA	33		<!-- Source	ISA	ThesaurusNotion -->
80	RELATION	319		<!-- Source	RELATION	full_reference -->
80	RELATION	320		<!-- Source	RELATION	source_note -->
80	RELATION	484		<!-- Source	RELATION	Label800005 -->
81	Neo4j_Id	81
81	Logicalname	Citation
81	LABEL	Common
81	LABEL	Generic
81	LABEL	S_Class
81	LABEL	Type_Individual
81	INSTANCEOF	32		<!-- Citation	INSTANCEOF	ThesaurusNotionType -->
81	ISA	80		<!-- Citation	ISA	Source -->
82	Neo4j_Id	82
82	Logicalname	Monograph
82	LABEL	Common
82	LABEL	Generic
82	LABEL	S_Class
82	LABEL	Type_Individual
82	INSTANCEOF	32		<!-- Monograph	INSTANCEOF	ThesaurusNotionType -->
82	ISA	81		<!-- Monograph	ISA	Citation -->
83	Neo4j_Id	83
83	Logicalname	Serial
83	LABEL	Common
83	LABEL	Generic
83	LABEL	S_Class
83	LABEL	Type_Individual
83	INSTANCEOF	32		<!-- Serial	INSTANCEOF	ThesaurusNotionType -->
83	ISA	81		<!-- Serial	ISA	Citation -->
84	Neo4j_Id	84
84	Logicalname	TopFacet
84	LABEL	Common
84	LABEL	Generic
84	LABEL	S_Class
84	LABEL	Type_Individual
84	INSTANCEOF	27		<!-- TopFacet	INSTANCEOF	RootClass -->
85	Neo4j_Id	85
85	Logicalname	DummyHierarchy
85	LABEL	Common
85	LABEL	Generic
85	LABEL	S_Class
85	LABEL	Type_Individual
86	Neo4j_Id	86
86	Logicalname	HierarchyClass
86	LABEL	Common
86	LABEL	Generic
86	LABEL	S_Class
86	LABEL	Type_Individual
86	INSTANCEOF	27		<!-- HierarchyClass	INSTANCEOF	RootClass -->
86	INSTANCEOF	48		<!-- HierarchyClass	INSTANCEOF	Hierarchy -->
86	ISA	84		<!-- HierarchyClass	ISA	TopFacet -->
86	ISA	85		<!-- HierarchyClass	ISA	DummyHierarchy -->
100	Neo4j_Id	100
100	Logicalname	Dewey`
100	LABEL	Common
100	LABEL	Generic
100	LABEL	Token
100	LABEL	Type_Individual
100	INSTANCEOF	23		<!-- Dewey`	INSTANCEOF	Prefix -->
101	Neo4j_Id	101
101	Logicalname	TaxCode`
101	LABEL	Common
101	LABEL	Generic
101	LABEL	Token
101	LABEL	Type_Individual
101	INSTANCEOF	23		<!-- TaxCode`	INSTANCEOF	Prefix -->
102	Neo4j_Id	102
102	Logicalname	Thesaurus`
102	LABEL	Common
102	LABEL	Generic
102	LABEL	Token
102	LABEL	Type_Individual
102	INSTANCEOF	23		<!-- Thesaurus`	INSTANCEOF	Prefix -->
103	Neo4j_Id	103
103	Logicalname	Person`
103	LABEL	Common
103	LABEL	Generic
103	LABEL	Token
103	LABEL	Type_Individual
103	INSTANCEOF	23		<!-- Person`	INSTANCEOF	Prefix -->
104	Neo4j_Id	104
104	Logicalname	Literature`
104	LABEL	Common
104	LABEL	Generic
104	LABEL	Token
104	LABEL	Type_Individual
104	INSTANCEOF	23		<!-- Literature`	INSTANCEOF	Prefix -->
219	Neo4j_Id	219
219	Logicalname	attribute
219	LABEL	Common
219	LABEL	Generic
219	LABEL	Type_Attribute
219	RELATION	4		<!-- attribute	RELATION	Individual -->
249	Neo4j_Id	249
249	Logicalname	display
249	LABEL	Common
249	LABEL	Generic
249	LABEL	S_Class
249	LABEL	Type_Attribute
249	INSTANCEOF	219		<!-- display	INSTANCEOF	attribute -->
249	RELATION	3		<!-- display	RELATION	Telos_String -->
251	Neo4j_Id	251
251	Logicalname	default_ef
251	LABEL	Common
251	LABEL	Generic
251	LABEL	M1_Class
251	LABEL	Type_Attribute
251	INSTANCEOF	219		<!-- default_ef	INSTANCEOF	attribute -->
251	RELATION	4		<!-- default_ef	RELATION	Individual -->
252	Neo4j_Id	252
252	Logicalname	interconnected
252	LABEL	Common
252	LABEL	Generic
252	LABEL	M1_Class
252	LABEL	Type_Attribute
252	INSTANCEOF	219		<!-- interconnected	INSTANCEOF	attribute -->
252	RELATION	4		<!-- interconnected	RELATION	Individual -->
253	Neo4j_Id	253
253	Logicalname	non_shared
253	LABEL	Common
253	LABEL	Generic
253	LABEL	M1_Class
253	LABEL	Type_Attribute
253	INSTANCEOF	219		<!-- non_shared	INSTANCEOF	attribute -->
253	RELATION	4		<!-- non_shared	RELATION	Individual -->
254	Neo4j_Id	254
254	Logicalname	necessary
254	LABEL	Common
254	LABEL	Generic
254	LABEL	M1_Class
254	LABEL	Type_Attribute
